:START_ID,relationship,:END_ID,:TYPE
265132,合作银行,264192,合作银行
265133,合作银行,246023,合作银行
265134,合作银行,246029,合作银行
265135,合作银行,246024,合作银行
265136,合作银行,246039,合作银行
265137,合作银行,246015,合作银行
265138,合作银行,246046,合作银行
265139,合作银行,246113,合作银行
265140,合作银行,246790,合作银行
265141,合作银行,246360,合作银行
265142,合作银行,246168,合作银行
265143,合作银行,246281,合作银行
265144,合作银行,246017,合作银行
265145,合作银行,246017,合作银行
265146,合作银行,246017,合作银行
265147,合作银行,246025,合作银行
265148,合作银行,246227,合作银行
265149,合作银行,246200,合作银行
265150,合作银行,246228,合作银行
265151,合作银行,246027,合作银行
265152,合作银行,246212,合作银行
265153,合作银行,262938,合作银行
265154,合作银行,246017,合作银行
265155,合作银行,246017,合作银行
265156,合作银行,246017,合作银行
265157,合作银行,246017,合作银行
265158,合作银行,246803,合作银行
265159,合作银行,246017,合作银行
265160,合作银行,246017,合作银行
265161,合作银行,246017,合作银行
265162,合作银行,246023,合作银行
265163,合作银行,246024,合作银行
265164,合作银行,246025,合作银行
265165,合作银行,248780,合作银行
265166,合作银行,246031,合作银行
265167,合作银行,252296,合作银行
265168,合作银行,246019,合作银行
265169,合作银行,246041,合作银行
265170,合作银行,246028,合作银行
265171,合作银行,264192,合作银行
265172,合作银行,246027,合作银行
265173,合作银行,246040,合作银行
265174,合作银行,246051,合作银行
265175,合作银行,246016,合作银行
265176,合作银行,246050,合作银行
265177,合作银行,246037,合作银行
265178,合作银行,246835,合作银行
265180,合作银行,246029,合作银行
265180,合作银行,246007,合作银行
265181,合作银行,246081,合作银行
265182,合作银行,246119,合作银行
265183,合作银行,246195,合作银行
265184,合作银行,246251,合作银行
265185,合作银行,246086,合作银行
265186,合作银行,246039,合作银行
265187,合作银行,246091,合作银行
265188,合作银行,246055,合作银行
265189,合作银行,246015,合作银行
265190,合作银行,246480,合作银行
265191,合作银行,246545,合作银行
265192,合作银行,246093,合作银行
265195,合作银行,246340,合作银行
265195,合作银行,246836,合作银行
265195,合作银行,246837,合作银行
265197,合作银行,246838,合作银行
265197,合作银行,246839,合作银行
265200,合作银行,246042,合作银行
265200,合作银行,246052,合作银行
265200,合作银行,246840,合作银行
265203,合作银行,246841,合作银行
265203,合作银行,246842,合作银行
265203,合作银行,246843,合作银行
265204,合作银行,246017,合作银行
265205,合作银行,246017,合作银行
265206,合作银行,246017,合作银行
265207,合作银行,246165,合作银行
265208,合作银行,248780,合作银行
265209,合作银行,246025,合作银行
265210,合作银行,246027,合作银行
265211,合作银行,246212,合作银行
265212,合作银行,246028,合作银行
265213,合作银行,246037,合作银行
265214,合作银行,246023,合作银行
265215,合作银行,246019,合作银行
265216,合作银行,246051,合作银行
265217,合作银行,252296,合作银行
265218,合作银行,246091,合作银行
265219,合作银行,246024,合作银行
265220,合作银行,246031,合作银行
265221,合作银行,246015,合作银行
265222,合作银行,246052,合作银行
265223,合作银行,246864,合作银行
265224,合作银行,246017,合作银行
265225,合作银行,246866,合作银行
265226,合作银行,246017,合作银行
265227,合作银行,246613,合作银行
265228,合作银行,246873,合作银行
265229,合作银行,246874,合作银行
265230,合作银行,246875,合作银行
265231,合作银行,246219,合作银行
265232,合作银行,246343,合作银行
265233,合作银行,246381,合作银行
265234,合作银行,246191,合作银行
265235,合作银行,246356,合作银行
265236,合作银行,246393,合作银行
265237,合作银行,246535,合作银行
265238,合作银行,246876,合作银行
265239,合作银行,246877,合作银行
265240,合作银行,246208,合作银行
265241,合作银行,256422,合作银行
265242,合作银行,246445,合作银行
300780,合作银行,246879,合作银行
265245,合作银行,246189,合作银行
265245,合作银行,246880,合作银行
265246,合作银行,246017,合作银行
265247,合作银行,246946,合作银行
265248,合作银行,246017,合作银行
265249,合作银行,246017,合作银行
265250,合作银行,246965,合作银行
265251,合作银行,246081,合作银行
265252,合作银行,246037,合作银行
265267,合作银行,246091,合作银行
265267,合作银行,246029,合作银行
265267,合作银行,246040,合作银行
265256,合作银行,246015,合作银行
265257,合作银行,252296,合作银行
265258,合作银行,248780,合作银行
265259,合作银行,246028,合作银行
265260,合作银行,246025,合作银行
265261,合作银行,246053,合作银行
265262,合作银行,246359,合作银行
265263,合作银行,246027,合作银行
265264,合作银行,246023,合作银行
265265,合作银行,246024,合作银行
265266,合作银行,246041,合作银行
265267,合作银行,246968,合作银行
265268,合作银行,264192,合作银行
265269,合作银行,246017,合作银行
265270,合作银行,246993,合作银行
265271,合作银行,246994,合作银行
265272,合作银行,246995,合作银行
265275,合作银行,246996,合作银行
265274,合作银行,246997,合作银行
265275,合作银行,246998,合作银行
265276,合作银行,246017,合作银行
265277,合作银行,246017,合作银行
