:START_ID,relationship,:END_ID,:TYPE
379272,保荐机构,245747,保荐机构
380340,保荐机构,244632,保荐机构
381261,保荐机构,244780,保荐机构
376547,保荐机构,244995,保荐机构
380823,保荐机构,244690,保荐机构
377816,保荐机构,244995,保荐机构
378724,保荐机构,245725,保荐机构
377208,保荐机构,245743,保荐机构
378746,保荐机构,244759,保荐机构
376850,保荐机构,245848,保荐机构
380600,保荐机构,244840,保荐机构
380865,保荐机构,244690,保荐机构
381196,保荐机构,244690,保荐机构
379058,保荐机构,245852,保荐机构
376059,保荐机构,244824,保荐机构
380384,保荐机构,244820,保荐机构
379624,保荐机构,244764,保荐机构
379358,保荐机构,244675,保荐机构
379228,保荐机构,244972,保荐机构
381250,保荐机构,245741,保荐机构
380410,保荐机构,244995,保荐机构
379531,保荐机构,244824,保荐机构
375957,保荐机构,245754,保荐机构
381251,保荐机构,244995,保荐机构
376915,保荐机构,244793,保荐机构
381235,保荐机构,244690,保荐机构
377011,保荐机构,244793,保荐机构
376626,保荐机构,244690,保荐机构
380713,保荐机构,244690,保荐机构
378523,保荐机构,245053,保荐机构
377562,保荐机构,244790,保荐机构
380185,保荐机构,244972,保荐机构
377684,保荐机构,245015,保荐机构
379842,保荐机构,244789,保荐机构
379868,保荐机构,245725,保荐机构
378064,保荐机构,244972,保荐机构
377634,保荐机构,245730,保荐机构
379768,保荐机构,245725,保荐机构
381030,保荐机构,244972,保荐机构
380052,保荐机构,245751,保荐机构
376924,保荐机构,245880,保荐机构
379132,保荐机构,244780,保荐机构
379522,保荐机构,245725,保荐机构
381179,保荐机构,245749,保荐机构
378367,保荐机构,244850,保荐机构
380975,保荐机构,245900,保荐机构
375631,保荐机构,244913,保荐机构
376745,保荐机构,245742,保荐机构
380708,保荐机构,244913,保荐机构
380535,保荐机构,244783,保荐机构
378335,保荐机构,244972,保荐机构
381309,保荐机构,245866,保荐机构
379016,保荐机构,244995,保荐机构
377040,保荐机构,244766,保荐机构
380005,保荐机构,244859,保荐机构
376790,保荐机构,245725,保荐机构
380617,保荐机构,244790,保荐机构
377416,保荐机构,245766,保荐机构
381081,保荐机构,244972,保荐机构
379898,保荐机构,244690,保荐机构
379892,保荐机构,244722,保荐机构
377407,保荐机构,245725,保荐机构
379686,保荐机构,245727,保荐机构
378802,保荐机构,244679,保荐机构
377261,保荐机构,245725,保荐机构
376420,保荐机构,245725,保荐机构
378875,保荐机构,244690,保荐机构
379661,保荐机构,245725,保荐机构
379182,保荐机构,245841,保荐机构
378334,保荐机构,245752,保荐机构
377922,保荐机构,245725,保荐机构
380731,保荐机构,245777,保荐机构
380528,保荐机构,245776,保荐机构
378306,保荐机构,245730,保荐机构
377965,保荐机构,244972,保荐机构
378380,保荐机构,244827,保荐机构
378069,保荐机构,245743,保荐机构
379856,保荐机构,244690,保荐机构
375633,保荐机构,245725,保荐机构
379729,保荐机构,245776,保荐机构
380472,保荐机构,244793,保荐机构
379216,保荐机构,245762,保荐机构
379025,保荐机构,244690,保荐机构
377763,保荐机构,245724,保荐机构
377364,保荐机构,244859,保荐机构
378901,保荐机构,244773,保荐机构
377716,保荐机构,245749,保荐机构
376730,保荐机构,245813,保荐机构
380808,保荐机构,244913,保荐机构
380477,保荐机构,245766,保荐机构
380381,保荐机构,245751,保荐机构
380223,保荐机构,244680,保荐机构
376686,保荐机构,244814,保荐机构
379454,保荐机构,244632,保荐机构
378940,保荐机构,245742,保荐机构
380621,保荐机构,245733,保荐机构
375755,保荐机构,244690,保荐机构
377850,保荐机构,244680,保荐机构
378893,保荐机构,245824,保荐机构
378778,保荐机构,244995,保荐机构
378693,保荐机构,245053,保荐机构
376017,保荐机构,245788,保荐机构
378592,保荐机构,244859,保荐机构
377367,保荐机构,245725,保荐机构
379431,保荐机构,245743,保荐机构
381069,保荐机构,244972,保荐机构
379377,保荐机构,244859,保荐机构
380167,保荐机构,244690,保荐机构
377762,保荐机构,244690,保荐机构
376455,保荐机构,245747,保荐机构
378619,保荐机构,244995,保荐机构
376101,保荐机构,244972,保荐机构
375681,保荐机构,244800,保荐机构
378599,保荐机构,244875,保荐机构
