:START_ID,relationship,:END_ID,:TYPE
180457,发行股票,377136,发行股票
210474,发行股票,378295,发行股票
44578,发行股票,379723,发行股票
170986,发行股票,380990,发行股票
83443,发行股票,379717,发行股票
197284,发行股票,380688,发行股票
21115,发行股票,377188,发行股票
67174,发行股票,377113,发行股票
226831,发行股票,378676,发行股票
225409,发行股票,379032,发行股票
24407,发行股票,375731,发行股票
76414,发行股票,376714,发行股票
87101,发行股票,377607,发行股票
31614,发行股票,380088,发行股票
118395,发行股票,377557,发行股票
128080,发行股票,376825,发行股票
44509,发行股票,376265,发行股票
189116,发行股票,379838,发行股票
31605,发行股票,376511,发行股票
160881,发行股票,380982,发行股票
187598,发行股票,378205,发行股票
64888,发行股票,376036,发行股票
112490,发行股票,379597,发行股票
161842,发行股票,377613,发行股票
117978,发行股票,379476,发行股票
112286,发行股票,375834,发行股票
15319,发行股票,377522,发行股票
29066,发行股票,380665,发行股票
199082,发行股票,379500,发行股票
139169,发行股票,379140,发行股票
179433,发行股票,376020,发行股票
41897,发行股票,376158,发行股票
183535,发行股票,381218,发行股票
175100,发行股票,379554,发行股票
192322,发行股票,378980,发行股票
141854,发行股票,377808,发行股票
39199,发行股票,376548,发行股票
66315,发行股票,377357,发行股票
206119,发行股票,377174,发行股票
142923,发行股票,379639,发行股票
128174,发行股票,375688,发行股票
150083,发行股票,376229,发行股票
150799,发行股票,380562,发行股票
20977,发行股票,378113,发行股票
100836,发行股票,378173,发行股票
213936,发行股票,379932,发行股票
59019,发行股票,377402,发行股票
28017,发行股票,379280,发行股票
224170,发行股票,378303,发行股票
228589,发行股票,378342,发行股票
204360,发行股票,376475,发行股票
141048,发行股票,379559,发行股票
185194,发行股票,380302,发行股票
139266,发行股票,377273,发行股票
41231,发行股票,380852,发行股票
24709,发行股票,380479,发行股票
24709,发行股票,379115,发行股票
110040,发行股票,376980,发行股票
109267,发行股票,377485,发行股票
190549,发行股票,375991,发行股票
106432,发行股票,377670,发行股票
22226,发行股票,376727,发行股票
111611,发行股票,375790,发行股票
